Date,VEGA,VEGA_C130,VEGA_P110,TERRA,SOLACE,ANCHOR,NEON,HELIX,CERES,PRISM
2019-11-15,204.2407,78.2263,0.1513,55.2001,69.9428,97.3998,15494.9861,65.3567,185.3316,133.1809
2019-11-18,202.8377,76.6607,0.01,55.6129,70.6962,96.5247,16336.5187,63.7424,185.292,132.6582
2019-11-19,206.8768,80.9239,0.01,55.6639,70.5247,96.1096,16515.2034,65.8726,183.0039,134.018
2019-11-20,207.7599,81.4722,0.064,56.0624,70.9335,96.8981,15124.0254,66.1882,183.6547,134.7722
2019-11-21,214.4391,88.5,0.03,56.2088,70.621,97.265,15420.6894,68.2993,184.9898,137.1031
2019-11-22,212.6389,86.1704,0.1381,56.3877,71.182,96.5119,16682.6434,67.6855,179.4333,135.8659
2019-11-25,218.2224,92.0516,0.0618,56.2861,70.9523,96.5149,16916.2826,67.8296,175.4544,136.3367
2019-11-26,219.2245,93.0423,0.01,56.476,70.7855,97.2448,17096.5555,68.2952,174.338,136.5832
2019-11-27,217.2079,90.8235,0.2659,55.7631,70.1579,97.7737,16650.0681,69.3334,176.5611,136.5313
2019-11-28,215.6025,89.3891,0.0282,56.5385,71.0091,97.356,16171.2646,68.7257,179.1575,136.8429
2019-11-29,214.5541,88.4559,0.01,55.7791,71.1373,96.7856,16892.5189,70.1959,175.3482,136.4159
2019-12-02,215.9358,89.2942,0.1202,56.9035,72.0582,96.7691,17955.3727,69.6721,178.1395,137.5159
2019-12-03,217.7714,91.5184,0.0338,56.8598,71.6437,95.34,19125.1063,68.9281,182.5992,138.1772
2019-12-04,216.062,89.3475,0.0522,56.643,71.7574,94.7844,19807.0374,68.1306,179.8928,137.1
2019-12-05,215.9631,89.4624,0.3033,56.4546,71.7149,95.0099,22256.2962,71.2272,177.2701,137.8281
2019-12-06,223.0774,96.9388,0.01,55.9226,70.8961,95.6032,24908.2363,72.5086,172.1409,138.5764
2019-12-09,229.3797,102.8882,0.01,54.6984,69.3339,96.1576,23496.9923,71.2003,166.1978,137.4995
2019-12-10,231.2817,104.6848,0.0151,54.3018,68.5933,95.9661,21958.018,72.3338,169.661,138.5026
2019-12-11,231.579,105.1131,0.1296,54.1232,67.6819,96.389,21269.0554,73.5007,171.1653,138.9391
2019-12-12,232.0808,105.9393,0.01,53.9685,67.818,95.3064,20172.3478,74.7585,173.2841,139.7577
2019-12-13,234.3221,107.5793,0.01,54.7647,68.9699,94.4747,21158.6391,73.8017,175.6242,140.6431
2019-12-16,230.9354,104.2961,0.01,54.5043,68.848,94.2402,25478.7245,75.5959,178.6752,141.0833
2019-12-17,229.9483,103.6767,0.01,53.7558,68.577,94.9535,24596.2451,74.7851,175.174,139.6193
2019-12-18,224.2838,98.0553,0.01,52.8808,67.7161,95.4821,24947.1626,73.1371,178.336,137.8823
2019-12-19,225.4208,98.8818,0.0618,52.8607,68.3685,94.6333,23323.8483,74.0114,172.9718,137.7304
2019-12-20,227.7458,101.0194,0.01,54.0362,69.4381,95.076,21905.5489,69.639,170.3398,136.8621
2019-12-23,226.2856,100.0452,0.01,54.7433,70.5741,94.462,23533.7555,68.6887,167.1233,136.3979
2019-12-24,231.687,105.3528,0.01,55.0363,71.6153,94.1425,22420.1806,71.8162,168.0945,139.1273
2019-12-25,227.806,101.3214,0.1045,55.4726,72.0779,94.2682,22222.4989,75.2529,166.6321,139.8455
2019-12-26,222.7369,96.0173,0.01,56.8116,73.7296,94.7142,23465.3346,74.6404,166.4011,139.6916
2019-12-27,223.3065,96.6856,0.0999,57.0977,73.8138,94.7101,23438.888,77.6324,168.223,141.3466
2019-12-30,226.9386,100.2829,0.0991,57.4114,74.5344,94.7176,22897.947,77.1435,166.3964,141.8634
2019-12-31,233.0031,106.4028,0.1151,57.0597,73.4429,94.1588,23159.1294,78.454,165.2392,142.856
2020-01-01,231.7837,105.3367,0.1468,55.8075,72.6518,94.6928,23001.614,81.7978,160.5584,142.4293
2020-01-02,235.5736,109.0242,0.2647,55.2667,71.895,94.8526,22677.08,82.682,162.9897,143.4551
2020-01-03,235.7008,108.8427,0.01,55.501,71.9567,94.9568,22279.899,80.9843,157.9338,142.124
2020-01-06,235.1681,108.6631,0.0136,55.5467,71.9902,94.6944,22734.2916,78.5036,162.1535,141.7259
2020-01-07,238.3506,111.6701,0.01,57.1543,73.7799,95.1624,23712.7377,78.2581,161.0739,143.1935
2020-01-08,240.9294,114.2894,0.01,57.5516,73.5382,96.1112,23273.232,77.5118,160.8751,143.3567
2020-01-09,235.4972,108.9601,0.1843,58.306,75.1343,95.6186,22705.7275,73.7577,159.9452,141.5641
2020-01-10,240.5721,113.6321,0.01,57.9368,75.4475,96.6461,20614.5989,73.1216,162.2823,142.5481
2020-01-13,245.9428,119.1482,0.01,58.2088,75.6689,95.9141,19343.5274,71.5407,161.6734,142.7148
2020-01-14,243.9911,117.1072,0.1654,57.5461,74.7856,96.0106,15519.0943,69.4607,165.4666,141.7049
2020-01-15,245.4202,118.3656,0.1225,56.6163,74.2044,96.9964,15391.4021,71.744,161.3987,141.6883
2020-01-16,247.3923,120.6096,0.01,57.0967,74.2026,97.3828,14419.1182,70.7058,158.3016,141.2587
2020-01-17,248.5358,122.0627,0.1026,57.1052,74.295,97.236,13498.4617,70.7451,161.8172,142.0588
2020-01-20,246.6237,119.4828,0.041,58.0039,74.6825,97.5245,13014.8427,72.5792,160.5095,142.6726
2020-01-21,244.1309,117.2462,0.1801,57.9706,74.7037,97.503,11265.6553,72.1666,159.3516,141.928
2020-01-22,243.9872,117.1884,0.01,57.515,74.09,97.0866,11207.3642,72.6588,160.4129,141.9259
2020-01-23,248.3844,121.4924,0.1231,58.9872,75.5905,97.3826,11399.0206,73.1488,160.1783,143.7951
2020-01-24,250.7189,123.7763,0.3171,58.7835,75.6453,97.8865,10723.5605,71.8705,166.3704,144.7529
2020-01-27,249.521,122.3854,0.0718,59.8769,77.1543,98.0695,10990.7604,70.8808,163.2547,144.3913
2020-01-28,252.4416,125.5205,0.01,59.2876,76.8338,97.1792,10537.3244,73.0772,166.1323,145.925
2020-01-29,242.0966,115.0126,0.0868,59.6912,77.6941,96.1285,11794.4259,73.1116,169.0324,144.9739
2020-01-30,245.874,118.5596,0.01,59.9879,77.7808,97.5365,12656.9044,72.8769,166.8519,145.3159
2020-01-31,239.7997,112.9783,0.2867,60.3966,77.9812,96.8992,11765.2287,74.9761,163.427,144.7364
2020-02-03,238.2765,111.4047,0.0217,58.8774,76.0749,96.7255,13461.932,74.755,163.9963,143.3608
2020-02-04,234.304,107.2816,0.01,58.8174,75.934,96.2062,13839.126,76.3007,163.0956,143.0156
2020-02-05,229.6751,102.665,0.01,59.6976,76.6299,96.5278,12362.7379,78.2437,166.1531,144.0821
2020-02-06,233.5486,106.6493,0.1318,60.2204,76.7942,97.7368,12751.2321,75.0174,166.036,143.682
2020-02-07,232.1811,105.1394,0.1043,60.9318,77.2152,97.4172,12961.7921,74.7003,164.5858,143.356
2020-02-10,233.3928,106.4376,0.01,59.6832,75.3209,97.9923,12856.5079,75.0078,161.4826,142.164
2020-02-11,233.3594,106.2088,0.0693,58.965,74.7611,99.0173,14893.736,77.117,162.7305,142.6021
2020-02-12,235.1041,108.1794,0.01,58.9015,74.4253,99.7652,13466.1839,76.5566,156.534,141.4687
2020-02-13,235.5338,108.4452,0.0223,58.956,74.6312,99.4543,12413.152,75.3254,153.1724,140.62
2020-02-14,231.1348,104.0127,0.0545,59.9149,75.3773,99.4156,12038.9991,76.027,152.39,140.5242
2020-02-17,234.4661,107.1087,0.205,59.6486,75.3794,98.8902,19010.7803,75.5677,150.8448,140.6602
2020-02-18,232.9736,105.8348,0.01,60.0139,75.8975,98.4829,18714.6899,73.7936,152.5576,140.3724
2020-02-19,227.5929,100.272,0.01,59.897,76.3949,98.7169,20478.1517,74.3289,153.3091,139.8176
2020-02-20,225.9428,98.6361,0.01,58.8866,75.8491,98.9272,19186.6388,74.1799,150.2084,138.4236
2020-02-21,231.0723,103.7228,0.01,56.9191,73.554,99.2045,17614.0829,73.5646,148.1523,137.4062
2020-02-24,234.3742,106.9715,0.1605,57.6006,73.3268,99.3992,20268.4475,76.2098,144.4637,138.5331
2020-02-25,233.3884,106.4492,0.1859,57.9396,73.0498,100.0546,18443.0751,77.2534,143.8995,138.6363
2020-02-26,232.1897,105.1164,0.0385,57.8779,72.3969,99.7566,19114.3327,78.2805,149.0302,139.478
2020-02-27,231.0822,104.0822,0.1467,56.7978,70.3831,99.1064,19433.8909,75.4725,153.1306,137.9114
2020-02-28,238.4086,110.9213,0.0161,57.1691,71.1182,99.7335,20158.9519,72.5891,154.6264,138.7899
2020-03-02,240.2309,112.9223,0.01,57.277,70.8311,98.8088,20569.5491,71.0007,156.5929,138.8932
2020-03-03,241.9505,114.422,0.01,57.6884,71.5117,98.924,19439.0346,71.8962,156.2776,139.8617
2020-03-04,245.8804,118.4263,0.01,59.1587,72.688,98.6522,18718.4393,74.4529,158.9389,142.8719
2020-03-05,247.0373,119.5346,0.01,57.5275,71.3156,99.7496,19747.4437,74.0094,157.1201,141.6068
2020-03-06,246.211,119.0168,0.0317,56.3415,70.9459,101.0151,20423.0564,74.3471,158.7364,141.3044
2020-03-09,245.5195,118.0648,0.01,56.553,70.4598,101.0397,21064.6021,74.0772,159.7551,141.1549
2020-03-10,245.2951,118.0449,0.0895,57.7489,71.1451,100.3328,24319.5645,72.9391,161.0615,141.5868
2020-03-11,245.2205,117.8855,0.0112,56.6108,70.3352,100.8788,22856.0343,70.9988,162.765,140.4174
2020-03-12,247.9823,120.8869,0.01,58.0422,71.5902,99.8373,23494.2123,70.9573,162.9519,141.7428
2020-03-13,248.3898,120.7119,0.01,58.1857,71.7433,99.3618,22190.4253,66.7792,164.67,140.5616
2020-03-16,251.2306,123.9482,0.01,57.9773,72.0482,99.9896,19847.0401,69.5897,165.6589,142.4515
2020-03-17,251.1455,123.831,0.0886,57.974,71.7883,99.935,19899.9806,71.2861,163.079,142.6323
2020-03-18,251.5131,123.8654,0.01,57.3483,71.4968,98.37,18884.4008,71.8157,164.999,142.9691
2020-03-19,244.1774,116.8118,0.0105,58.1813,72.459,99.215,19798.0028,70.8422,162.2505,141.5189
2020-03-20,247.2702,119.7887,0.028,57.5106,71.973,98.851,20343.1804,67.3067,154.7049,138.9582
2020-03-23,248.7908,121.2095,0.01,57.7264,72.5235,99.1376,18623.6415,69.7875,152.9132,140.1455
2020-03-24,252.6967,125.0107,0.01,57.527,71.7814,98.6921,16202.4509,70.897,152.3781,140.8676
2020-03-25,242.2163,114.531,0.0277,56.7373,71.2981,97.9089,16252.9665,71.5554,157.8132,139.822
2020-03-26,249.4811,122.1958,0.01,58.4537,73.7058,98.2231,16185.9804,70.9607,159.7299,142.5032
2020-03-27,249.4077,121.7999,0.042,58.8316,74.2842,97.4376,15868.6492,75.104,157.1676,144.063
2020-03-30,253.6605,126.1547,0.01,59.4667,75.5417,96.163,15284.8947,73.423,160.3367,145.2675
2020-03-31,250.0225,122.2655,0.1275,59.9049,76.772,96.2874,15561.3997,74.7622,156.2919,144.9931
2020-04-01,252.226,124.4554,0.2805,58.934,75.9823,95.671,15604.3684,72.9401,157.5533,144.2124
2020-04-02,248.4558,120.9493,0.01,60.1641,77.9734,96.1938,16025.4471,73.4255,155.1597,144.4339
2020-04-03,246.0318,118.1455,0.0641,58.1914,75.5506,96.1585,15940.9882,74.0656,159.0319,143.5465
2020-04-06,253.1503,125.3889,0.01,57.3078,74.888,96.2731,16362.8583,73.1276,159.3879,143.8369
2020-04-07,252.8686,125.1593,0.1249,56.7759,74.0708,95.7823,17885.1843,72.7453,160.5739,143.4654
2020-04-08,253.7567,126.0438,0.01,57.4313,74.1324,95.156,16720.9285,73.6902,161.9514,144.5254
2020-04-09,257.2125,129.4408,0.0577,57.6053,73.9038,95.3312,17538.2814,72.0342,160.9676,144.0835
2020-04-10,259.3863,131.6857,0.01,57.3954,73.6784,94.349,21373.2484,71.8912,161.1243,144.2465
2020-04-13,260.1602,132.4889,0.01,57.3626,74.4513,93.491,22631.0334,71.8103,162.0184,144.7364
2020-04-14,261.7058,134.0256,0.01,56.7517,73.7097,93.0909,22216.0329,71.576,163.9732,144.7857
2020-04-15,271.4748,143.5213,0.0987,55.7587,72.6774,93.4165,22666.5524,71.9995,161.1264,145.418
2020-04-16,271.8285,143.9651,0.01,56.2737,72.69,93.7373,23113.6498,71.7734,159.8694,145.2988
2020-04-17,272.7493,145.0925,0.0662,57.0351,72.3996,94.3585,21423.2005,72.731,154.6309,145.023
2020-04-20,277.2119,149.4948,0.01,58.4515,73.5041,93.9037,27186.3958,73.9761,159.2007,147.9275
2020-04-21,282.1625,154.0901,0.01,57.9529,73.4593,94.6056,26156.5511,72.5082,157.4035,147.6648
2020-04-22,287.5744,159.7454,0.0177,58.4929,74.3991,94.1061,26528.8624,73.0957,161.999,150.0559
2020-04-23,290.7087,162.515,0.01,58.4339,74.2089,94.9645,25638.4073,72.4168,156.461,149.2666
2020-04-24,286.0085,158.1033,0.0252,59.4229,75.4953,94.4787,29281.6599,73.3458,151.6467,148.7364
2020-04-27,292.9537,165.3109,0.1836,60.4767,76.0694,94.4322,23984.3409,74.209,147.5848,150.1125
2020-04-28,288.3957,160.3109,0.01,60.8647,76.9026,93.6814,26916.8409,74.0117,149.1773,149.9846
2020-04-29,289.5694,161.4864,0.1406,60.3533,76.645,93.1812,30177.7723,74.1368,148.3164,149.8711
2020-04-30,286.4559,158.5974,0.1798,60.8502,77.8981,92.2985,24649.6891,74.2303,153.7538,150.9385
2020-05-01,286.1124,157.8926,0.01,61.1952,78.4974,91.4896,21238.7545,75.5773,154.4026,151.8268
2020-05-04,287.5959,159.4974,0.01,60.8935,77.5824,91.5079,20953.5116,76.7959,152.8673,151.9165
2020-05-05,289.1472,161.2178,0.0362,59.4782,76.422,92.2135,20390.0221,76.9489,154.7087,151.8038
2020-05-06,291.1488,163.0196,0.01,59.3521,75.5203,92.9274,20440.9619,78.5798,151.5388,151.9591
2020-05-07,298.475,170.3903,0.2242,60.6238,76.8159,94.2128,20411.3141,74.6729,154.5623,153.0287
2020-05-08,300.9811,173.0281,0.01,61.8241,77.6752,94.8664,17678.1556,73.3342,157.7692,154.1507
2020-05-11,300.0967,172.0801,0.01,60.9835,76.4048,94.9025,19044.8431,74.2,161.5874,154.416
2020-05-12,304.5146,176.4596,0.01,59.7459,75.8255,95.3354,18980.6154,75.1404,162.7243,155.0819
2020-05-13,310.3179,182.1568,0.1308,60.5145,76.4548,95.4675,23789.1802,73.729,161.1058,155.5221
2020-05-14,305.0379,176.9679,0.01,59.3494,74.8861,95.201,24617.1456,74.7336,160.2341,153.9998
2020-05-15,307.6142,179.4548,0.01,59.6182,76.0462,95.5303,25420.537,76.8726,158.1944,155.3214
2020-05-18,311.0912,183.0038,0.1147,59.1024,75.3738,96.2021,26864.8602,77.2399,157.9524,155.6225
2020-05-19,309.9738,181.728,0.01,60.0802,76.6675,96.2791,27676.7421,76.9426,160.4285,156.5781
2020-05-20,316.4749,188.2609,0.01,59.8354,75.8165,96.8243,27848.3278,79.1161,160.8399,158.1704
2020-05-21,316.1895,187.8392,0.01,60.4134,76.5855,97.0478,29185.7022,75.6784,165.1359,157.9609
2020-05-22,316.8664,188.6441,0.082,60.8887,76.1846,96.2138,30080.9331,75.502,168.7235,158.7124
2020-05-25,316.1736,187.8195,0.0709,61.382,77.0107,96.4796,30820.9267,75.3148,171.8713,159.5944
2020-05-26,316.3078,187.893,0.01,60.0481,75.3458,95.3801,31526.9484,75.7906,168.4416,158.1189
2020-05-27,311.2488,183.0247,0.01,58.1941,73.6977,94.5663,31235.5056,76.1025,171.4402,156.8497
2020-05-28,304.4456,176.1993,0.01,58.1099,72.561,94.9603,30550.2885,75.6834,169.9028,154.9002
2020-05-29,311.5678,183.3918,0.01,58.0025,71.9554,95.6747,28831.2821,76.2072,171.7076,156.4229
2020-06-01,308.087,179.7136,0.0309,57.3718,71.2546,95.8951,28952.1228,77.7001,171.8945,156.1056
2020-06-02,303.4609,175.1981,0.2271,56.5516,70.6078,95.0482,25890.4319,78.1747,168.7919,154.4851
2020-06-03,293.6831,165.4264,0.01,56.8755,71.3158,95.3904,23192.7073,77.2265,166.1375,152.4147
2020-06-04,290.5006,162.2128,0.01,57.0163,71.9206,94.9457,22687.7321,78.6691,166.6344,152.8802
2020-06-05,284.7232,156.2295,0.01,56.3559,71.8598,94.1926,21680.5297,78.1666,165.6199,151.2881
2020-06-08,291.6205,163.2578,0.087,56.6972,72.6924,94.723,21565.8869,78.0291,162.8768,151.8619
2020-06-09,296.5192,168.1734,0.0538,56.0902,71.6971,95.1395,24230.6773,77.1662,166.161,152.3248
2020-06-10,293.8089,165.3943,0.01,55.7442,72.1716,94.8265,23165.826,77.0531,162.7281,151.3733
2020-06-11,303.8575,175.1136,0.01,56.9155,73.5361,94.7791,25456.5451,78.7613,157.6473,153.6261
2020-06-12,308.9859,180.5637,0.0111,57.1185,73.5739,95.2004,25577.2526,81.9142,160.2649,156.252
2020-06-15,307.8359,179.7062,0.01,57.63,74.05,95.5098,24690.921,81.4551,156.1573,155.4729
2020-06-16,296.5423,168.0114,0.0172,59.7023,76.3043,95.4656,24523.1802,82.9818,153.926,155.3998
2020-06-17,306.4393,177.8379,0.1046,58.4014,75.405,96.5306,23495.6441,82.6383,149.9128,155.3366
2020-06-18,300.7095,172.2581,0.01,58.5554,76.9716,96.119,22694.5082,82.3666,151.1885,155.1358
2020-06-19,293.1923,164.7164,0.01,60.4063,77.3529,96.4037,22129.7588,86.1919,150.68,156.1531
2020-06-22,297.4415,169.0823,0.1895,60.7032,77.3984,98.1597,21218.8483,85.011,153.1727,156.876
2020-06-23,308.8446,180.1026,0.01,61.4347,78.2744,98.2754,21456.7378,81.7654,157.5496,158.7855
2020-06-24,316.0244,187.5654,0.1363,60.351,77.9633,98.8265,21375.459,82.7071,151.8952,158.6927
2020-06-25,319.1753,190.6799,0.01,60.0485,78.067,97.8091,21822.4177,82.5841,150.9562,158.8293
2020-06-26,322.2927,193.6721,0.01,60.3267,78.1944,98.1189,22293.3909,83.3214,146.8607,158.9192
2020-06-29,326.7024,198.1387,0.0526,60.9318,79.1948,98.9112,22675.7659,85.2353,148.7985,161.1762
2020-06-30,330.7682,202.2927,0.01,62.0509,80.7818,98.6075,17683.7805,84.3606,146.9339,162.0328
2020-07-01,332.4728,203.9584,0.0159,63.418,82.3106,99.0859,16829.6841,83.3631,143.1923,162.2236
2020-07-02,333.1786,204.3466,0.01,63.0657,83.3168,99.5338,17872.2766,84.1279,141.9777,162.6123
2020-07-03,333.0011,204.4483,0.01,63.972,84.6961,99.1556,19280.6533,81.6651,145.0625,162.9909
2020-07-06,329.3463,200.6454,0.0405,63.8598,84.3122,99.9447,23854.9542,79.9412,142.3564,161.1316
2020-07-07,327.881,199.1855,0.01,64.7483,85.6719,100.8617,24646.7756,78.2093,141.3199,160.5248
2020-07-08,319.6843,190.9735,0.01,64.9946,85.6636,99.7672,24334.8885,78.2519,138.1798,158.7565
2020-07-09,318.91,190.1504,0.01,65.62,86.2974,99.4352,25342.3854,79.1825,140.7531,160.08
2020-07-10,314.2721,185.6984,0.191,65.8902,87.2198,99.6267,24923.6966,79.4675,137.3145,159.1709
2020-07-13,308.9805,180.2001,0.1052,64.5793,85.8866,99.6749,24073.6131,77.1984,140.4868,157.2001
2020-07-14,309.6475,180.6965,0.1157,62.792,84.4119,99.3985,22151.5814,75.0535,141.4679,155.4683
2020-07-15,316.3099,187.4525,0.01,62.7659,84.2781,98.7439,22195.332,74.6044,146.4286,157.2903
2020-07-16,321.1387,192.3517,0.01,61.5951,82.3449,99.2928,21867.8895,73.2969,142.7108,155.5882
2020-07-17,313.9956,185.3508,0.2344,62.1703,83.3742,99.0623,21589.4268,72.1031,143.4864,154.7063
2020-07-20,309.1178,180.3638,0.01,62.7647,84.0028,99.4588,22564.9674,74.5103,137.9758,154.1268
2020-07-21,313.3614,184.374,0.01,62.7733,84.9744,99.5476,22282.7308,74.6692,132.9071,153.9491
2020-07-22,309.0819,180.5795,0.05,62.1169,84.4902,99.4718,20717.2518,75.7072,134.0741,153.6574
2020-07-23,307.9243,179.0735,0.1401,63.3835,86.1639,99.484,20903.4517,74.8868,130.9908,153.3597
2020-07-24,310.5104,181.7959,0.01,65.3031,87.5226,99.0442,21304.4856,77.2984,129.6729,155.5194
2020-07-27,306.2532,177.3093,0.1534,64.9811,88.2594,98.726,22489.1969,76.0642,131.9348,154.9864
2020-07-28,306.6194,177.7629,0.13,65.3751,89.9101,99.717,22607.1691,79.8401,133.8593,157.6359
2020-07-29,300.653,171.827,0.01,65.4767,89.89,100.7048,23175.4416,77.7106,133.7379,155.8681
2020-07-30,297.7527,168.9682,0.01,65.859,91.1657,100.8713,23585.2989,76.8666,134.461,155.7707
2020-07-31,299.1298,170.3059,0.1149,65.5982,90.9048,99.7338,21890.7653,73.5909,139.3984,155.5315
2020-08-03,292.2221,163.355,0.01,65.4813,90.6925,100.3749,21892.508,76.4162,139.8046,155.746
2020-08-04,293.9079,164.8474,0.01,66.4857,91.6354,100.461,25105.8364,75.3224,141.568,156.5417
2020-08-05,293.9943,164.8799,0.01,68.0253,94.1638,100.8889,24479.1572,76.4004,142.0979,158.3099
2020-08-06,296.5342,167.54,0.01,67.2783,93.366,101.1983,23431.8896,76.1769,139.0371,157.4589
2020-08-07,297.7497,168.8303,0.01,67.3211,93.4801,101.0724,23756.1259,76.588,136.2902,157.1869
2020-08-10,304.0585,174.9504,0.01,66.2879,92.1687,100.1436,25008.8397,78.7561,135.0529,158.1229
2020-08-11,305.0446,176.1143,0.01,67.9235,93.4302,100.0119,25476.6455,78.7859,135.8157,159.3444
2020-08-12,303.2262,174.3386,0.01,67.0195,92.0312,100.4328,24703.7149,75.5796,140.5048,158.156
2020-08-13,303.7835,174.5253,0.275,65.6024,90.7032,98.7669,23682.8591,76.2319,142.4022,158.0614
2020-08-14,306.3894,177.1276,0.2241,66.1203,90.8989,98.6556,23452.2924,77.0337,139.2776,158.3713
2020-08-17,306.8376,177.6649,0.01,68.0106,92.4135,99.1675,25925.076,75.6258,141.2315,159.341
2020-08-18,307.1391,178.0182,0.1899,68.5905,93.6433,98.3351,26944.3989,75.337,142.335,159.9373
2020-08-19,304.028,174.767,0.01,68.9007,93.7203,98.4674,26108.4504,72.5708,140.6866,158.0164
2020-08-20,300.9578,171.9629,0.0155,69.1085,94.42,97.4714,26291.601,73.5416,139.988,157.9798
2020-08-21,294.6316,165.4821,0.01,70.5321,95.4252,98.1461,26889.3806,78.5598,134.7767,158.7059
2020-08-24,302.2391,173.0166,0.01,70.208,94.9055,97.2606,25905.7819,77.7336,138.4631,160.1943
2020-08-25,297.1246,167.6653,0.1181,70.3892,94.9126,97.181,26138.2373,77.327,137.3228,159.0185
2020-08-26,293.8919,164.4352,0.0151,69.9569,93.8615,96.3425,25623.116,78.2034,135.8478,157.9118
2020-08-27,290.6709,161.4384,0.01,69.0927,93.003,95.3367,26506.9501,77.5693,138.4241,157.0961
2020-08-28,294.5261,164.9162,0.01,68.9609,92.3644,95.9811,24728.0534,76.2681,136.0706,156.4842
2020-08-31,293.5085,164.355,0.01,70.1066,93.0384,95.1698,24874.4227,76.2053,136.5542,157.007
2020-09-01,299.0916,169.7471,0.01,70.9433,92.6863,96.1264,23155.3758,75.7185,136.9638,157.9644
2020-09-02,296.456,167.6062,0.01,71.8603,93.9383,96.7674,25603.6752,74.8945,135.958,157.611
2020-09-03,297.6574,168.6519,0.01,71.9643,94.5348,97.4451,26237.9057,75.9643,133.5933,157.5252
2020-09-04,294.0987,164.7045,0.01,72.6455,95.2169,97.0493,30167.3183,77.1728,134.4476,158.0093
2020-09-07,303.6255,174.2271,0.1644,71.7868,93.8927,97.1202,29342.5883,77.1098,133.164,158.5216
2020-09-08,298.8377,169.5892,0.1439,71.2386,94.1775,97.2106,33389.0453,76.4396,134.4877,157.6361
2020-09-09,300.0831,170.9253,0.01,71.3433,93.9236,97.1449,31664.9147,74.9384,134.8157,157.2163
2020-09-10,303.1035,173.4292,0.01,71.5828,93.9535,96.7439,31167.0117,77.9967,133.0558,158.6922
2020-09-11,305.2358,175.5238,0.2256,71.4088,95.195,96.4884,31113.0252,78.7882,135.8663,160.3466
2020-09-14,304.5871,175.0344,0.0625,71.5298,94.8641,95.8836,30640.8525,76.6226,130.7886,158.124
2020-09-15,304.0535,174.666,0.01,70.3997,94.8571,94.6994,29326.3138,76.0906,130.2499,157.3654
2020-09-16,304.318,174.9022,0.01,74.1544,98.2142,94.7253,29386.3027,75.4255,126.191,158.285
2020-09-17,303.752,174.4068,0.0473,75.4896,99.2072,95.2043,32345.7193,76.0778,128.7591,159.7584
2020-09-18,308.2394,178.5383,0.0995,75.8207,100.5742,94.7505,32128.4907,78.7142,129.6651,162.2738
2020-09-21,318.9624,189.0785,0.01,75.5978,100.724,95.637,31427.6042,81.7757,130.2401,165.3849
2020-09-22,316.952,187.5287,0.0349,75.2506,100.4744,95.9894,32055.5748,82.9138,123.4151,163.7824
2020-09-23,310.5013,180.8097,0.01,74.9497,100.2612,95.4032,33667.2516,79.1565,122.4851,160.8302
2020-09-24,309.868,179.9824,0.01,75.2973,101.0632,95.5881,34669.6407,80.0072,122.5126,161.4132
2020-09-25,322.1573,192.5808,0.01,73.4403,98.5584,96.31,31460.8824,82.2245,121.5366,162.811
2020-09-28,319.0245,189.5298,0.01,71.9336,97.4388,97.2933,38067.9305,82.4601,123.4471,162.001
2020-09-29,326.9046,197.2572,0.1163,71.3958,96.6456,97.3485,41576.5627,84.1357,122.783,163.4131
2020-09-30,335.7507,206.0375,0.01,71.2168,96.7343,96.5283,41017.6112,83.1328,119.6123,163.62
2020-10-01,333.5251,203.8412,0.01,71.0104,96.7705,96.0683,44099.1764,83.0385,114.7984,161.9894
2020-10-02,336.3733,206.6423,0.01,72.439,98.291,95.9588,42868.5574,82.5274,119.3535,164.0322
2020-10-05,344.9413,215.0483,0.0433,71.0966,96.0115,94.7011,48726.0593,85.2082,119.3886,165.3554
2020-10-06,343.5254,213.7119,0.01,70.3483,95.6081,94.8229,48575.9049,85.2669,121.7081,165.4286
2020-10-07,342.5104,212.8669,0.01,72.0832,96.3799,95.0516,30411.0731,86.0436,122.7926,166.686
2020-10-08,339.5866,209.8977,0.1599,72.1077,96.0463,96.6563,26490.4491,88.0661,124.5832,167.4882
2020-10-09,334.4144,204.687,0.1115,73.012,96.8405,97.0105,23360.3106,88.7508,125.1677,167.6489
2020-10-12,331.0205,201.1031,0.01,75.379,98.7785,96.411,21665.3783,89.6803,126.4791,169.1006
2020-10-13,324.9313,195.1205,0.0597,74.6822,98.0648,95.5316,20232.6708,90.0524,125.2182,167.5447
2020-10-14,324.896,194.7705,0.0645,74.6536,97.5601,96.0902,20298.009,86.7537,128.6368,166.9885
2020-10-15,321.2598,191.4722,0.0771,74.3647,97.386,95.857,20426.4648,86.4286,129.0751,166.2567
2020-10-16,322.3047,192.6892,0.01,72.8623,96.2576,95.2759,21722.4091,86.1912,130.1108,165.8303
2020-10-19,315.0154,184.949,0.1208,72.4977,96.117,95.2191,21892.1688,88.3908,129.8587,165.5161
2020-10-20,316.3199,186.3712,0.01,73.714,96.4366,96.7005,22303.4284,88.6336,127.8957,165.7315
2020-10-21,320.4621,190.6352,0.01,74.2068,96.8857,96.5574,23479.9034,90.2062,125.9258,166.6811
2020-10-22,311.3173,181.6135,0.3165,74.5534,97.5755,96.1492,24009.9373,92.3049,128.3816,167.1133
2020-10-23,312.7164,182.742,0.0362,74.396,97.3719,96.8131,23674.84,88.8219,123.4509,164.5185
